price,host_response_rate,host_listings_count,neighbourhood,property_type,room_type,bathrooms,accommodates,guests_included,minimum_nights,number_of_reviews,reviews_per_month,review_scores_rating,availability_30
154,100%,1,Copacabana,Apartment,Entire home/apt,1,3,2,3,54,0.84,97,20
854,100%,3,Copacabana,Apartment,Entire home/apt,2,6,6,1,5,0.08,96,30
161,100%,11,Copacabana,Apartment,Entire home/apt,1,2,1,3,18,0.28,94,29
123,100%,1,Copacabana,Apartment,Entire home/apt,1,2,2,3,71,1.1,94,14
386,60%,42,Barra da Tijuca,Apartment,Entire home/apt,1,5,1,1,7,0.11,91,30
151,100%,1,Copacabana,Apartment,Entire home/apt,1,2,1,4,79,1.23,95,28
199,100%,2,Copacabana,Apartment,Entire home/apt,2,6,4,2,64,1,94,29
499,100%,2,Copacabana,Apartment,Entire home/apt,3,6,1,2,50,1.95,99,0
249,70%,4,Copacabana,Apartment,Entire home/apt,2,8,4,10,42,0.9,90,29
499,100%,6,Copacabana,Apartment,Entire home/apt,2,6,6,2,64,1.32,97,0
171,N/A,1,Copacabana,Apartment,Private room,1,2,1,2,19,0.3,96,30
171,100%,1,Copacabana,Apartment,Entire home/apt,3,12,2,2,42,0.67,94,29
151,N/A,2,Copacabana,Apartment,Private room,1,3,1,3,22,0.35,86,30
157,100%,4,Copacabana,Apartment,Entire home/apt,1,2,1,3,213,3.31,98,15
219,100%,2,Copacabana,Apartment,Entire home/apt,1,2,2,3,140,2.19,94,10
331,100%,7,Ipanema,Apartment,Entire home/apt,1.5,6,4,4,33,0.52,93,30
205,90%,55,Ipanema,Apartment,Entire home/apt,NA,2,1,1,8,0.13,75,30
150,0%,12,Copacabana,Apartment,Private room,1,2,1,3,6,0.09,93,30
223,100%,6,Ipanema,Apartment,Entire home/apt,1,2,2,4,127,2.11,98,6
246,100%,6,Ipanema,Apartment,Entire home/apt,1,4,1,4,134,2.1,97,10
188,100%,6,Ipanema,Apartment,Entire home/apt,1,2,1,4,119,1.97,97,15
99,100%,5,Ipanema,House,Private room,1.5,1,1,2,18,0.28,97,30
301,N/A,1,Copacabana,Apartment,Entire home/apt,1,4,4,3,8,0.13,93,23
301,N/A,3,Copacabana,Apartment,Private room,2,2,1,1,6,0.14,85,30
130,90%,3,Ipanema,Apartment,Private room,1,2,1,2,35,0.54,83,29
130,70%,1,Copacabana,Apartment,Entire home/apt,1,3,1,1,195,3.03,88,29
150,100%,1,Copacabana,Apartment,Entire home/apt,1,4,4,2,62,0.98,95,2
120,90%,3,Ipanema,Apartment,Private room,1,2,1,2,34,0.68,94,30
86,90%,3,Ipanema,Apartment,Private room,1,1,1,2,48,0.83,75,29
120,100%,2,Copacabana,Apartment,Entire home/apt,1,2,2,5,64,1.01,91,18
229,100%,2,Ipanema,Apartment,Entire home/apt,2,11,1,2,107,1.68,94,25
89,100%,2,Copacabana,Apartment,Private room,1,2,2,3,68,1.08,97,29
212,N/A,1,Copacabana,Apartment,Entire home/apt,1,4,2,3,19,0.38,98,28
161,N/A,3,Copacabana,Apartment,Entire home/apt,1,4,1,1,7,0.14,90,30
536,100%,2,Ipanema,Apartment,Entire home/apt,2,4,4,7,5,0.08,93,11
318,N/A,1,Copacabana,Apartment,Entire home/apt,2,5,1,3,6,0.12,100,30
505,100%,1,Ipanema,Apartment,Entire home/apt,2,4,2,5,12,0.19,92,30
188,100%,6,Copacabana,Apartment,Entire home/apt,1.5,5,3,3,82,1.35,95,19
143,100%,2,Copacabana,Apartment,Private room,1,2,1,3,152,2.43,96,22
280,100%,2,Copacabana,Apartment,Entire home/apt,3,7,6,2,46,0.73,83,30
239,100%,1,Copacabana,Apartment,Entire home/apt,1,4,2,3,7,0.11,93,30
150,100%,3,Copacabana,Apartment,Entire home/apt,1,3,2,3,123,1.94,94,8
143,100%,4,Ipanema,Apartment,Entire home/apt,2,5,2,5,68,1.08,92,23
400,N/A,1,Copacabana,Apartment,Entire home/apt,1.5,3,1,6,15,0.24,99,28
150,100%,3,Copacabana,Apartment,Entire home/apt,1,3,2,5,8,0.15,90,23
191,100%,1,Ipanema,Apartment,Entire home/apt,1,4,1,2,116,3.05,97,5
181,100%,3,Ipanema,Apartment,Entire home/apt,1.5,4,1,2,6,0.12,90,0
140,76%,19,Copacabana,Apartment,Entire home/apt,1,5,2,3,61,1.1,92,24
150,76%,19,Copacabana,Apartment,Entire home/apt,1,5,1,3,32,0.52,87,30
161,76%,19,Copacabana,Apartment,Entire home/apt,1,5,1,3,23,0.4,90,12
120,80%,3,Copacabana,Apartment,Private room,2,2,1,3,29,0.51,90,0
239,90%,1,Copacabana,Apartment,Entire home/apt,2,6,4,3,30,0.52,92,16
328,100%,2,Copacabana,Apartment,Entire home/apt,2,6,4,2,43,0.68,98,30
505,85%,50,Ipanema,Apartment,Entire home/apt,1,3,1,3,5,0.15,92,29
79,100%,2,Copacabana,Apartment,Private room,1,3,2,3,79,1.26,97,29
400,100%,1,Ipanema,Apartment,Entire home/apt,1.5,4,1,4,20,0.32,96,21
239,100%,2,Copacabana,Apartment,Entire home/apt,1,4,2,2,45,0.71,92,15
79,100%,2,Copacabana,Apartment,Private room,1,2,2,3,78,1.39,95,29
99,100%,2,Copacabana,Apartment,Private room,1,2,2,3,19,0.3,92,29
201,100%,1,Copacabana,Apartment,Entire home/apt,1.5,7,1,2,36,0.79,95,21
512,100%,1,Ipanema,Apartment,Entire home/apt,2,7,4,4,83,1.36,96,8
130,0%,1,Copacabana,Apartment,Entire home/apt,1,3,1,5,19,0.5,91,30
329,100%,3,Copacabana,Apartment,Entire home/apt,2,6,2,4,20,0.33,97,11
219,N/A,1,Copacabana,Apartment,Entire home/apt,1,2,1,2,21,0.33,94,0
550,N/A,1,Copacabana,Apartment,Entire home/apt,2,5,5,2,10,0.19,90,27
273,90%,55,Copacabana,Apartment,Entire home/apt,1,2,1,3,9,0.14,98,30
430,100%,13,Copacabana,Apartment,Entire home/apt,2,10,4,2,42,0.67,93,15
120,90%,6,Copacabana,Apartment,Shared room,2,6,1,3,5,0.1,68,30
201,100%,8,Copacabana,Apartment,Entire home/apt,1,4,2,4,69,1.1,94,22
174,N/A,1,Copacabana,Apartment,Private room,1,2,1,1,6,0.14,100,30
232,100%,3,Copacabana,Apartment,Entire home/apt,1.5,6,4,3,28,0.45,94,15
130,100%,2,Copacabana,Apartment,Private room,NA,2,1,3,76,1.21,99,20
79,100%,2,Copacabana,Apartment,Private room,1,2,1,4,108,1.72,97,14
239,100%,1,Copacabana,Apartment,Entire home/apt,1.5,4,4,6,62,1.1,95,28
249,100%,8,Copacabana,Apartment,Private room,NA,3,2,2,12,0.24,83,30
308,33%,1,Copacabana,Apartment,Entire home/apt,1,4,1,2,36,0.58,96,27
348,80%,1,Copacabana,Apartment,Entire home/apt,2.5,6,6,3,70,1.12,97,13
188,100%,1,Ipanema,Apartment,Entire home/apt,1,3,2,4,177,2.81,94,10
161,100%,1,Copacabana,Apartment,Entire home/apt,1,2,1,3,172,2.82,89,25
683,N/A,1,Ipanema,Apartment,Entire home/apt,1,3,1,6,5,0.08,88,0
143,100%,1,Barra da Tijuca,Apartment,Private room,1,2,1,2,22,0.35,94,29
331,100%,6,Barra da Tijuca,Apartment,Entire home/apt,3,15,3,1,36,0.6,95,30
188,100%,1,Copacabana,Apartment,Entire home/apt,1,3,2,2,201,3.64,94,9
130,100%,5,Copacabana,Apartment,Entire home/apt,1,2,2,2,60,0.96,93,30
109,67%,2,Copacabana,Apartment,Entire home/apt,1,4,4,2,57,0.93,80,30
161,100%,3,Copacabana,Apartment,Entire home/apt,1,3,1,2,30,0.54,96,20
144,100%,5,Copacabana,Apartment,Entire home/apt,1,4,2,2,28,0.49,95,29
171,90%,51,Copacabana,Apartment,Entire home/apt,1,2,1,3,8,0.13,63,25
130,100%,4,Copacabana,Apartment,Entire home/apt,1,4,2,3,159,2.54,87,20
290,100%,1,Copacabana,Apartment,Entire home/apt,1.5,5,4,4,32,0.52,96,30
137,100%,1,Ipanema,Apartment,Entire home/apt,1,3,2,2,125,2,93,30
410,100%,1,Copacabana,Apartment,Entire home/apt,3,10,8,3,9,0.44,87,29
85,100%,5,Copacabana,Apartment,Private room,2.5,3,1,2,173,2.82,97,23
229,100%,1,Ipanema,Apartment,Entire home/apt,1,3,3,3,39,0.81,87,28
150,76%,19,Copacabana,Apartment,Entire home/apt,1,5,1,3,53,0.95,91,19
161,90%,1,Ipanema,Apartment,Entire home/apt,1,4,2,3,54,1.16,90,17
133,33%,1,Copacabana,Apartment,Private room,1,2,2,5,68,1.11,96,16
376,0%,1,Ipanema,Apartment,Entire home/apt,2,5,5,2,23,0.39,89,29
191,N/A,1,Copacabana,Apartment,Private room,1,4,4,4,17,0.29,88,29
379,80%,1,Copacabana,Apartment,Entire home/apt,2,6,6,3,55,0.92,93,3
161,N/A,3,Copacabana,Apartment,Entire home/apt,1,4,1,2,7,0.14,93,30
181,100%,2,Copacabana,Apartment,Entire home/apt,1,4,1,2,70,1.14,90,30
161,N/A,1,Copacabana,Apartment,Entire home/apt,2,5,3,4,9,0.17,93,0
239,100%,1,Ipanema,Apartment,Entire home/apt,2,2,2,2,55,0.89,97,7
321,29%,15,Copacabana,Apartment,Entire home/apt,1,4,4,2,12,0.34,98,29
130,80%,6,Copacabana,Apartment,Private room,1,2,1,3,15,0.3,100,30
171,100%,1,Copacabana,Apartment,Entire home/apt,1,4,3,2,171,2.78,98,23
219,89%,2,Barra da Tijuca,Apartment,Entire home/apt,1,5,4,2,131,2.15,96,0
352,78%,4,Copacabana,Apartment,Entire home/apt,2.5,10,6,2,12,0.22,92,30
191,97%,5,Copacabana,Apartment,Entire home/apt,1,4,1,1,5,0.24,92,30
219,100%,4,Copacabana,Apartment,Entire home/apt,1,4,4,3,10,0.17,90,0
99,100%,9,Ipanema,Apartment,Private room,1,2,1,5,30,1.35,97,8
557,100%,5,Copacabana,Apartment,Entire home/apt,2,5,2,2,120,1.94,97,12
130,100%,3,Copacabana,Apartment,Private room,2,2,1,3,217,4.1,97,20
201,100%,2,Copacabana,Apartment,Entire home/apt,1,4,1,2,274,4.47,94,21
150,100%,1,Ipanema,Apartment,Private room,1,2,1,1,17,0.34,99,29
199,100%,5,Copacabana,Apartment,Entire home/apt,1,4,4,1,29,0.51,86,18
574,82%,54,Copacabana,Apartment,Entire home/apt,1.5,6,4,4,11,0.18,92,27
390,N/A,1,Copacabana,Apartment,Entire home/apt,1,4,1,5,11,0.19,88,27
247,90%,2,Barra da Tijuca,Apartment,Entire home/apt,1,4,1,3,22,0.38,93,30
420,100%,1,Copacabana,Apartment,Entire home/apt,3,6,1,3,98,1.65,92,22
161,90%,1,Ipanema,Apartment,Entire home/apt,1,2,2,3,56,1.07,92,6
199,100%,3,Copacabana,Apartment,Entire home/apt,1,2,1,3,67,1.32,87,22
250,100%,4,Ipanema,Apartment,Entire home/apt,1.5,6,4,2,9,0.16,98,0
239,100%,4,Ipanema,Apartment,Entire home/apt,3,12,3,2,21,1.22,100,21
171,90%,51,Copacabana,Apartment,Entire home/apt,1,2,1,3,10,0.17,85,12
273,90%,51,Copacabana,Apartment,Entire home/apt,1,5,4,3,34,0.61,80,21
89,100%,2,Copacabana,Apartment,Private room,1,2,1,3,8,0.66,95,5
178,93%,28,Copacabana,Apartment,Entire home/apt,1,6,5,3,30,0.51,81,30
201,100%,41,Copacabana,Apartment,Entire home/apt,1,4,2,2,101,1.95,95,15
427,100%,5,Ipanema,Apartment,Entire home/apt,1,3,1,2,5,0.09,96,0
222,90%,51,Copacabana,Apartment,Entire home/apt,1,4,2,3,14,0.48,90,15
693,100%,7,Copacabana,Apartment,Entire home/apt,2,6,4,2,9,0.19,98,22
826,100%,7,Copacabana,Apartment,Entire home/apt,3,8,6,2,8,0.14,93,3
229,100%,5,Ipanema,Apartment,Entire home/apt,1,4,1,3,6,0.28,96,30
260,100%,4,Barra da Tijuca,Apartment,Entire home/apt,1,5,4,2,101,1.69,94,24
126,100%,6,Copacabana,Apartment,Entire home/apt,1,3,1,4,136,2.39,96,7
349,N/A,1,Copacabana,Apartment,Entire home/apt,1,4,1,5,5,0.18,NA,27
31,N/A,2,Ipanema,Apartment,Entire home/apt,1,4,1,2,44,1.64,95,0
147,100%,1,Copacabana,Apartment,Entire home/apt,1,2,1,4,113,1.89,94,0
348,N/A,1,Copacabana,Apartment,Entire home/apt,1,3,2,3,6,0.15,97,0
79,100%,5,Copacabana,Apartment,Private room,2.5,2,1,2,168,3.36,98,10
116,N/A,1,Copacabana,Apartment,Private room,1,2,1,1,24,0.41,94,29
239,100%,1,Barra da Tijuca,Apartment,Entire home/apt,1,4,1,3,43,0.72,98,11
161,100%,2,Ipanema,Apartment,Entire home/apt,1,3,2,3,18,0.39,92,17
147,100%,1,Copacabana,Apartment,Entire home/apt,1,3,2,4,104,1.81,91,16
171,N/A,1,Copacabana,Apartment,Private room,1,2,1,3,96,1.67,98,29
140,100%,2,Copacabana,Apartment,Entire home/apt,1,6,1,2,17,0.31,84,30
297,100%,1,Ipanema,Apartment,Entire home/apt,2,4,2,5,17,0.37,95,28
222,90%,51,Copacabana,Apartment,Entire home/apt,1,4,1,3,18,0.34,91,23
120,100%,7,Ipanema,Apartment,Private room,1,2,1,2,188,3.13,93,22
499,100%,8,Ipanema,Apartment,Entire home/apt,1,4,2,3,82,1.41,97,20
120,N/A,1,Ipanema,Apartment,Entire home/apt,1,5,2,5,23,0.43,85,0
140,100%,2,Copacabana,Apartment,Entire home/apt,1,3,1,7,6,0.1,80,11
342,80%,1,Ipanema,Apartment,Entire home/apt,2,2,1,3,24,0.45,96,30
751,100%,5,Ipanema,Apartment,Entire home/apt,3,6,4,2,22,0.45,95,30
219,100%,1,Ipanema,Apartment,Entire home/apt,2,3,1,2,55,1.03,99,14
96,100%,8,Copacabana,Apartment,Private room,NA,4,2,2,51,0.99,84,30
167,90%,51,Copacabana,Apartment,Entire home/apt,1,3,1,3,31,0.57,86,19
256,100%,20,Copacabana,Apartment,Entire home/apt,2,5,4,4,29,0.5,91,29
348,60%,42,Copacabana,Apartment,Entire home/apt,1,4,1,1,9,0.15,90,30
205,100%,3,Ipanema,Apartment,Private room,2,2,1,4,20,0.34,95,29
171,100%,6,Copacabana,Apartment,Entire home/apt,1,5,2,1,204,3.48,94,23
471,100%,1,Barra da Tijuca,Apartment,Entire home/apt,2,6,1,2,49,0.84,97,30
199,100%,1,Copacabana,Apartment,Entire home/apt,1,2,2,3,20,0.36,93,30
75,90%,1,Copacabana,Apartment,Entire home/apt,1,2,1,3,7,0.15,94,12
99,100%,7,Ipanema,Apartment,Private room,1,2,1,2,186,3.15,93,21
150,100%,10,Copacabana,Apartment,Entire home/apt,2,5,2,2,22,0.4,82,26
154,100%,10,Copacabana,Apartment,Entire home/apt,1,3,2,2,19,0.35,72,30
249,100%,9,Ipanema,Apartment,Entire home/apt,1,2,1,4,31,0.53,94,6
161,100%,1,Ipanema,Apartment,Private room,2,2,1,2,132,2.42,98,27
239,100%,1,Copacabana,Apartment,Entire home/apt,2,7,1,1,116,1.99,95,18
369,100%,1,Copacabana,Apartment,Entire home/apt,2,8,7,3,8,0.14,95,28
697,100%,60,Ipanema,Apartment,Entire home/apt,2.5,6,1,3,16,0.28,84,30
201,N/A,1,Barra da Tijuca,Apartment,Private room,1,2,1,1,5,0.09,96,0
301,100%,1,Copacabana,Apartment,Entire home/apt,2.5,7,5,4,44,0.76,95,26
181,100%,2,Copacabana,Apartment,Private room,1,3,1,2,23,0.41,95,8
140,93%,14,Copacabana,Apartment,Entire home/apt,1,4,2,2,56,2.53,91,4
256,100%,1,Ipanema,Apartment,Entire home/apt,1,3,2,3,13,0.25,97,0
99,67%,2,Copacabana,Apartment,Entire home/apt,1,4,1,2,32,1.32,85,0
188,100%,1,Copacabana,Apartment,Entire home/apt,1,2,2,2,10,0.22,94,29
120,100%,1,Copacabana,Apartment,Entire home/apt,1,4,2,3,108,1.87,87,22
591,N/A,1,Ipanema,Apartment,Entire home/apt,2,5,4,2,12,0.25,97,30
229,100%,2,Ipanema,Apartment,Entire home/apt,3,8,1,2,137,2.41,98,12
161,100%,2,Copacabana,Apartment,Entire home/apt,NA,4,3,1,80,1.41,94,0
277,100%,6,Copacabana,Apartment,Entire home/apt,2,6,6,2,198,3.42,96,19
301,100%,6,Copacabana,Apartment,Entire home/apt,2.5,10,1,1,55,1.07,88,13
195,100%,1,Ipanema,Apartment,Entire home/apt,1,4,2,2,13,0.44,98,9
99,100%,5,Copacabana,Apartment,Private room,1,1,1,1,75,1.29,94,30
99,100%,5,Copacabana,Apartment,Shared room,0,3,1,1,80,1.37,91,30
167,100%,6,Ipanema,Apartment,Entire home/apt,1,2,1,2,205,3.57,91,30
130,100%,1,Copacabana,Apartment,Private room,2,2,2,2,16,0.34,100,0
171,N/A,1,Copacabana,Apartment,Entire home/apt,1,2,1,3,9,0.17,87,30
307,100%,1,Copacabana,Apartment,Entire home/apt,2,5,5,1,6,0.13,100,30
167,100%,1,Copacabana,Apartment,Entire home/apt,1,4,2,5,8,0.25,90,13
280,100%,3,Copacabana,Apartment,Entire home/apt,2,4,4,2,37,0.71,99,29
509,100%,5,Ipanema,Apartment,Entire home/apt,2,5,4,2,9,0.18,87,30
301,99%,21,Barra da Tijuca,Apartment,Entire home/apt,3,12,6,3,22,0.4,88,17
171,100%,1,Copacabana,Apartment,Entire home/apt,1,4,1,5,5,0.25,96,30
130,100%,2,Copacabana,Apartment,Entire home/apt,1,2,1,4,98,1.74,95,24
174,100%,1,Copacabana,Apartment,Entire home/apt,1,2,2,3,48,0.89,89,29
75,100%,3,Ipanema,Apartment,Private room,1,1,1,1,36,0.67,95,29
150,100%,2,Copacabana,Apartment,Private room,1,2,1,2,99,1.73,98,1
140,70%,1,Copacabana,Apartment,Entire home/apt,NA,4,1,7,7,0.18,97,30
120,100%,1,Copacabana,Apartment,Entire home/apt,1,4,1,2,26,0.47,93,29
181,100%,1,Copacabana,Apartment,Entire home/apt,1,2,2,4,13,0.28,94,30
301,100%,12,Ipanema,Apartment,Entire home/apt,2,6,4,3,18,0.45,96,0
799,100%,34,Ipanema,Apartment,Entire home/apt,2,6,4,2,22,0.39,95,30
51,N/A,2,Copacabana,House,Private room,1,2,1,3,123,2.18,92,30
171,100%,11,Ipanema,Apartment,Entire home/apt,1,2,2,2,32,0.92,94,11
82,100%,1,Ipanema,Apartment,Private room,1,2,1,2,187,3.3,96,0
208,97%,50,Ipanema,Apartment,Entire home/apt,2.5,10,2,2,159,2.81,93,18
205,100%,3,Copacabana,Apartment,Entire home/apt,1,4,2,3,19,0.37,95,18
280,100%,5,Copacabana,Apartment,Entire home/apt,1,4,2,3,83,1.48,99,13
151,100%,3,Copacabana,Apartment,Entire home/apt,1,4,2,2,73,1.36,90,0
550,100%,6,Copacabana,Apartment,Entire home/apt,3,8,1,3,5,0.15,100,29
110,100%,3,Copacabana,Apartment,Entire home/apt,1,4,2,3,20,0.37,93,30
400,100%,2,Copacabana,Apartment,Entire home/apt,1.5,5,4,4,44,0.8,95,25
130,100%,11,Ipanema,Apartment,Entire home/apt,1,2,1,2,24,0.63,86,18
236,N/A,2,Copacabana,Apartment,Entire home/apt,1,4,2,2,15,0.28,100,0
116,100%,1,Copacabana,Apartment,Private room,1.5,1,1,1,10,0.32,87,28
249,100%,2,Copacabana,Apartment,Entire home/apt,1.5,6,1,2,37,0.67,92,27
126,100%,1,Copacabana,Apartment,Entire home/apt,1,3,1,2,38,0.67,97,13
229,100%,1,Ipanema,Apartment,Entire home/apt,2,6,4,3,28,1.19,99,27
120,100%,2,Copacabana,Serviced apartment,Entire home/apt,1,2,2,8,27,0.5,95,30
151,100%,1,Barra da Tijuca,Apartment,Entire home/apt,1,6,4,4,36,0.65,97,12
478,100%,6,Ipanema,Apartment,Entire home/apt,2,6,2,2,105,1.89,88,30
219,97%,50,Copacabana,Apartment,Entire home/apt,1,5,1,4,10,0.19,96,0
199,60%,2,Barra da Tijuca,Apartment,Private room,2.5,8,1,1,17,0.37,93,30
161,0%,2,Copacabana,Apartment,Entire home/apt,1,4,1,4,21,0.39,76,30
181,100%,8,Copacabana,Apartment,Entire home/apt,1,2,1,3,62,1.11,91,4
451,92%,2,Barra da Tijuca,Apartment,Entire home/apt,3,10,6,2,43,0.92,95,30
137,100%,2,Copacabana,Apartment,Entire home/apt,1,2,2,4,14,0.27,94,30
219,100%,2,Copacabana,Apartment,Entire home/apt,1,2,1,3,12,0.22,98,0
126,100%,2,Copacabana,Apartment,Private room,1,1,1,1,24,0.46,95,30
400,100%,28,Copacabana,Apartment,Entire home/apt,2,8,1,2,6,0.15,83,30
133,93%,28,Copacabana,Apartment,Entire home/apt,1,7,4,2,151,2.79,87,21
499,100%,1,Ipanema,Apartment,Entire home/apt,2.5,6,6,1,6,0.13,76,28
205,N/A,1,Barra da Tijuca,Apartment,Private room,1,3,1,1,19,0.34,100,0
96,100%,1,Copacabana,Apartment,Entire home/apt,1,3,2,3,60,1.08,93,18
290,100%,12,Ipanema,Apartment,Entire home/apt,1,3,2,4,47,0.85,94,18
348,100%,6,Copacabana,Apartment,Entire home/apt,2.5,5,1,5,9,0.19,98,30
113,100%,1,Copacabana,Apartment,Entire home/apt,1,2,1,3,143,2.58,95,5
266,100%,2,Ipanema,Apartment,Entire home/apt,1,2,2,7,35,0.66,95,0
249,N/A,2,Ipanema,Apartment,Entire home/apt,1.5,5,1,2,29,0.53,90,30
615,100%,2,Ipanema,Apartment,Entire home/apt,1.5,4,4,6,11,0.24,100,29
201,100%,2,Copacabana,Apartment,Entire home/apt,1,4,1,2,8,0.21,88,30
171,N/A,1,Copacabana,Apartment,Private room,2,4,6,2,12,0.23,100,27
99,0%,1,Barra da Tijuca,House,Shared room,2,5,1,2,6,0.11,96,30
229,N/A,1,Copacabana,Apartment,Entire home/apt,2,5,7,2,11,0.2,96,0
301,100%,12,Ipanema,Apartment,Entire home/apt,1.5,4,1,2,9,0.16,91,15
181,100%,1,Ipanema,Apartment,Entire home/apt,1,2,1,5,8,0.15,97,28
99,100%,1,Copacabana,Apartment,Private room,1,2,1,2,76,1.63,96,24
185,100%,2,Copacabana,Apartment,Entire home/apt,1,4,2,4,46,0.83,87,0
249,100%,5,Copacabana,Apartment,Entire home/apt,1,6,2,2,44,0.82,97,27
301,96%,4,Copacabana,Apartment,Entire home/apt,2,8,4,3,24,0.65,92,24
283,96%,4,Copacabana,Apartment,Entire home/apt,2,9,4,3,81,1.5,92,15
301,N/A,1,Copacabana,Apartment,Entire home/apt,2,5,1,3,5,0.11,96,28
271,100%,12,Ipanema,Apartment,Entire home/apt,1.5,4,2,4,88,1.7,94,25
201,100%,1,Copacabana,Apartment,Entire home/apt,1,6,2,3,12,0.26,95,18
260,100%,2,Copacabana,Apartment,Entire home/apt,2,8,6,2,5,0.27,96,29
321,100%,2,Ipanema,Serviced apartment,Entire home/apt,1,4,1,1,59,1.14,96,15
280,100%,2,Ipanema,Apartment,Entire home/apt,1.5,5,1,2,31,0.58,94,30
201,100%,12,Copacabana,Apartment,Entire home/apt,1,3,2,4,15,0.54,99,22
161,100%,3,Copacabana,Apartment,Entire home/apt,1,5,4,3,81,1.48,93,16
342,N/A,2,Copacabana,Apartment,Entire home/apt,1,4,1,3,15,0.28,96,30
396,82%,54,Copacabana,Apartment,Entire home/apt,1.5,4,4,3,5,0.09,92,30
154,100%,6,Ipanema,Apartment,Entire home/apt,1,3,1,2,125,2.25,91,30
249,100%,1,Barra da Tijuca,Apartment,Entire home/apt,1,4,3,3,8,0.22,98,28
301,99%,21,Barra da Tijuca,Apartment,Entire home/apt,2,10,6,3,17,0.32,91,21
301,100%,1,Barra da Tijuca,Apartment,Entire home/apt,2,6,1,3,41,1.31,98,30
311,100%,2,Ipanema,Serviced apartment,Private room,1,2,1,2,106,5.12,99,30
260,100%,15,Copacabana,Apartment,Entire home/apt,1,6,4,3,126,2.3,96,11
222,100%,12,Ipanema,Apartment,Entire home/apt,1.5,4,2,4,32,0.61,95,27
191,100%,2,Copacabana,Apartment,Entire home/apt,1,4,1,1,12,0.22,90,29
250,100%,10,Ipanema,Apartment,Entire home/apt,2,5,2,2,20,0.4,81,16
181,100%,2,Copacabana,Apartment,Entire home/apt,1,4,4,5,6,0.13,83,0
201,100%,2,Ipanema,Apartment,Entire home/apt,1,4,2,2,63,1.15,93,22
181,100%,20,Ipanema,Apartment,Entire home/apt,1,3,2,4,50,0.94,96,29
99,100%,6,Copacabana,Apartment,Entire home/apt,1,5,3,2,20,0.4,93,0
499,100%,6,Ipanema,Apartment,Entire home/apt,3,4,4,3,17,0.32,84,29
137,100%,2,Copacabana,Apartment,Private room,1,2,1,1,27,0.5,97,30
260,100%,10,Ipanema,Apartment,Entire home/apt,2.5,7,4,3,26,0.52,93,28
329,100%,1,Barra da Tijuca,Apartment,Entire home/apt,2,4,1,2,5,0.31,100,28
140,100%,5,Copacabana,Apartment,Entire home/apt,1,4,2,3,77,1.45,95,26
311,100%,1,Copacabana,Apartment,Entire home/apt,1,5,4,3,7,0.13,83,27
154,86%,2,Copacabana,Apartment,Private room,1,2,1,5,8,0.16,100,27
249,100%,2,Ipanema,Apartment,Entire home/apt,1,4,3,2,120,2.2,91,20
717,100%,2,Ipanema,Apartment,Entire home/apt,2,4,4,3,6,0.23,97,29
181,97%,50,Ipanema,Apartment,Entire home/apt,1,4,1,2,25,0.46,89,30
126,100%,1,Copacabana,Apartment,Entire home/apt,1,2,1,2,19,0.41,93,30
150,100%,6,Ipanema,Apartment,Entire home/apt,1,3,3,2,28,1.4,98,25
225,100%,2,Copacabana,Apartment,Entire home/apt,2,6,4,1,152,2.86,94,14
89,100%,1,Copacabana,Apartment,Entire home/apt,1,3,2,3,73,1.36,85,30
99,100%,12,Ipanema,Apartment,Private room,1,2,1,4,26,0.74,98,0
249,50%,1,Barra da Tijuca,Apartment,Entire home/apt,1,3,2,2,6,0.11,100,0
133,100%,1,Copacabana,Apartment,Entire home/apt,1,2,1,7,21,0.39,84,0
201,100%,5,Ipanema,Apartment,Entire home/apt,1,3,5,1,83,1.52,86,17
482,100%,3,Barra da Tijuca,Apartment,Entire home/apt,3,4,1,2,27,0.5,95,29
151,76%,19,Copacabana,Apartment,Entire home/apt,1,5,1,3,23,0.46,93,0
171,89%,1,Copacabana,Apartment,Entire home/apt,1,4,1,2,47,0.89,93,29
273,100%,17,Ipanema,Apartment,Entire home/apt,1,2,1,1,10,0.24,92,30
854,100%,17,Ipanema,Apartment,Entire home/apt,3.5,6,1,1,30,0.57,97,30
324,100%,17,Ipanema,Apartment,Entire home/apt,2,4,1,1,16,0.3,93,30
342,100%,14,Copacabana,Apartment,Entire home/apt,2,10,6,2,41,0.89,84,10
389,100%,1,Barra da Tijuca,Serviced apartment,Entire home/apt,2,5,1,2,65,1.25,98,21
239,100%,17,Ipanema,Apartment,Entire home/apt,1,2,1,1,42,0.82,97,30
205,100%,17,Copacabana,Apartment,Entire home/apt,1,2,1,3,21,0.4,86,30
208,80%,1,Copacabana,Apartment,Entire home/apt,1,4,2,2,141,2.71,96,28
239,100%,17,Ipanema,Apartment,Entire home/apt,1,2,1,3,23,0.5,93,30
130,57%,9,Copacabana,Apartment,Entire home/apt,1,3,2,2,12,0.22,92,30
161,100%,1,Copacabana,Apartment,Entire home/apt,1,6,3,3,127,2.37,92,16
161,100%,7,Copacabana,Apartment,Entire home/apt,1,2,1,5,88,2.07,97,0
140,N/A,3,Copacabana,Apartment,Entire home/apt,1,3,1,3,16,0.34,84,30
126,100%,1,Ipanema,Apartment,Entire home/apt,1,3,2,3,102,1.96,95,4
249,100%,3,Barra da Tijuca,Apartment,Entire home/apt,1,3,1,2,7,0.14,100,30
